date,wp,ws,df_logg_wp,df_logg_ws
2009-07-15 20:00:00,0.306,5.24,-1.1841701770297564,1.6563214983329508
2009-07-15 21:00:00,0.271,5.65,-1.305636458102436,1.7316555451583497
2009-07-15 22:00:00,0.316,5.89,-1.152013065395225,1.7732559976634952
2009-07-15 23:00:00,0.371,5.87,-0.991553216374702,1.7698546338400052
2009-07-16 00:00:00,0.331,5.57,-1.1056369036050742,1.7173950539391927
2009-07-16 01:00:00,0.366,4.53,-1.0051219455807707,1.5107219394949427
2009-07-16 02:00:00,0.366,4.43,-1.0051219455807707,1.4883995840570443
2009-07-16 03:00:00,0.366,4.47,-1.0051219455807707,1.4973884086254774
2009-07-16 04:00:00,0.406,4.17,-0.9014021193804044,1.4279160358107101
2009-07-16 05:00:00,0.35600000000000004,3.54,-1.0328245481301064,1.264126727145683
2009-07-16 06:00:00,0.281,2.85,-1.2694006096483912,1.0473189942805592
2009-07-16 07:00:00,0.326,2.42,-1.1208578976154293,0.883767540168595
2009-07-16 08:00:00,0.471,2.35,-0.7528971849657193,0.8544153281560676
2009-07-16 09:00:00,0.431,2.57,-0.8416471888783893,0.9439058989071284
2009-07-16 10:00:00,0.165,3.08,-1.8018098050815563,1.1249295969854831
2009-07-16 11:00:00,0.256,3.82,-1.3625778345025745,1.3402504226184837
2009-07-16 12:00:00,0.261,4.41,-1.3432348716594436,1.4838746894587547
2009-07-16 13:00:00,0.17,4.52,-1.7719568419318752,1.5085119938441398
2009-07-16 14:00:00,0.115,4.34,-2.162823150618887,1.4678743481123135
2009-07-16 15:00:00,0.145,4.14,-1.9310215365615626,1.4206957878372228
2009-07-16 16:00:00,0.145,4.1,-1.9310215365615626,1.410986973710262
2009-07-16 17:00:00,0.165,4.3,-1.8018098050815563,1.4586150226995167
2009-07-16 18:00:00,0.201,4.76,-1.6044503709230613,1.5602476682433286
2009-07-16 19:00:00,0.261,5.34,-1.3432348716594436,1.6752256529721035
2009-07-16 20:00:00,0.206,5.67,-1.579879110192556,1.7351891177396608
2009-07-16 21:00:00,0.251,5.43,-1.3823023398503531,1.691939133945844
2009-07-16 22:00:00,0.256,4.45,-1.3625778345025745,1.4929040961781488
2009-07-16 23:00:00,0.391,3.16,-0.9390477189967712,1.1505720275988207
2009-07-17 00:00:00,0.241,2.22,-1.422958345491482,0.7975071958841882
2009-07-17 01:00:00,0.15,1.67,-1.8971199848858813,0.5128236264286637
2009-07-17 02:00:00,0.135,1.75,-2.0024805005437076,0.5596157879354227
2009-07-17 03:00:00,0.145,2.11,-1.9310215365615626,0.7466879474879751
2009-07-17 04:00:00,0.206,2.3,-1.579879110192556,0.8329091229351039
2009-07-17 05:00:00,0.135,2.24,-2.0024805005437076,0.8064758658669485
2009-07-17 06:00:00,0.02,1.91,-3.912023005428146,0.6471032420585384
2009-07-17 07:00:00,0.0,1.18,-inf,0.16551443847757333
2009-07-17 08:00:00,0.0,0.24,-inf,-1.4271163556401458
2009-07-17 09:00:00,0.0,0.92,-inf,-0.08338160893905101
2009-07-17 10:00:00,0.0,1.84,-inf,0.6097655716208943
2009-07-17 11:00:00,0.03,2.53,-3.506557897319982,0.9282193027394288
2009-07-17 12:00:00,0.02,2.98,-3.912023005428146,1.091923300517313
2009-07-17 13:00:00,0.035,3.53,-3.3524072174927233,1.2612978709452054
2009-07-17 14:00:00,0.065,4.52,-2.7333680090865,1.5085119938441398
2009-07-17 15:00:00,0.045,5.59,-3.101092789211817,1.7209792871670078
2009-07-17 16:00:00,0.06,6.19,-2.8134107167600364,1.8229350866965048
2009-07-17 17:00:00,0.08,6.22,-2.5257286443082556,1.827769906751088
2009-07-17 18:00:00,0.15,5.83,-1.8971199848858813,1.763017000362401
2009-07-17 19:00:00,0.13,5.37,-2.0402208285265546,1.6808279085207734
2009-07-17 20:00:00,0.04,5.16,-3.2188758248682006,1.6409365794934714
2009-07-17 21:00:00,0.025,5.05,-3.6888794541139363,1.6193882432872684
2009-07-17 22:00:00,0.015,4.62,-4.199705077879927,1.5303947050936475
2009-07-17 23:00:00,0.01,3.9,-4.605170185988091,1.3609765531356006
2009-07-18 00:00:00,0.005,3.11,-5.298317366548036,1.1346227261911428
2009-07-18 01:00:00,0.03,3.15,-3.506557897319982,1.1474024528375417
2009-07-18 02:00:00,0.095,2.72,-2.353878387381596,1.000631880307906
2009-07-18 03:00:00,0.08,2.3,-2.5257286443082556,0.8329091229351039
2009-07-18 04:00:00,0.175,2.13,-1.742969305058623,0.7561219797213337
2009-07-18 05:00:00,0.18,2.15,-1.7147984280919266,0.7654678421395714
2009-07-18 06:00:00,0.1,2.26,-2.3025850929940455,0.8153648132841944
2009-07-18 07:00:00,0.07,2.42,-2.659260036932778,0.883767540168595
2009-07-18 08:00:00,0.075,2.72,-2.5902671654458267,1.000631880307906
2009-07-18 09:00:00,0.1,3.29,-2.3025850929940455,1.1908875647772805
2009-07-18 10:00:00,0.055,4.19,-2.900422093749666,1.4327007339340465
2009-07-18 11:00:00,0.1,5.17,-2.3025850929940455,1.6428726885203377
2009-07-18 12:00:00,0.075,5.84,-2.5902671654458267,1.7647307968401356
2009-07-18 13:00:00,0.09,5.98,-2.4079456086518722,1.7884205679625405
2009-07-18 14:00:00,0.11,5.81,-2.2072749131897207,1.7595805708638197
2009-07-18 15:00:00,0.175,5.69,-1.742969305058623,1.7387102481382397
2009-07-18 16:00:00,0.185,5.86,-1.6873994539038122,1.7681496035889213
2009-07-18 17:00:00,0.256,6.26,-1.3625778345025745,1.8341801851120072
2009-07-18 18:00:00,0.236,6.75,-1.443923473956527,1.9095425048844386
2009-07-18 19:00:00,0.29600000000000004,7.15,-1.2173958246580765,1.9671123567059163
2009-07-18 20:00:00,0.331,7.34,-1.1056369036050742,1.9933388426264242
2009-07-18 21:00:00,0.451,7.15,-0.7962879394794586,1.9671123567059163
2009-07-18 22:00:00,0.381,6.52,-0.9649559038554361,1.8748743759385615
2009-07-18 23:00:00,0.386,5.6,-0.9519179095173061,1.7227665977411035
2009-07-19 00:00:00,0.331,4.64,-1.1056369036050742,1.534714366238164
2009-07-19 01:00:00,0.261,3.83,-1.3432348716594436,1.3428648031925547
2009-07-19 02:00:00,0.17,3.34,-1.7719568419318752,1.205970806988609
2009-07-19 03:00:00,0.195,3.14,-1.6347557204183902,1.144222799920162
2009-07-19 04:00:00,0.206,3.18,-1.579879110192556,1.1568811967920856
2009-07-19 05:00:00,0.206,3.3,-1.579879110192556,1.1939224684724346
2009-07-19 06:00:00,0.246,3.33,-1.4024237430497744,1.2029723039923526
2009-07-19 07:00:00,0.29100000000000004,3.18,-1.2344320118106444,1.1568811967920856
2009-07-19 08:00:00,0.311,3.09,-1.1679623668029029,1.128171090909654
2009-07-19 09:00:00,0.256,3.38,-1.3625778345025745,1.2178757094949273
2009-07-19 10:00:00,0.276,4.25,-1.287354413264987,1.4469189829363254
2009-07-19 11:00:00,0.316,5.27,-1.152013065395225,1.6620303625532709
2009-07-19 12:00:00,0.316,5.86,-1.152013065395225,1.7681496035889213
2009-07-19 13:00:00,0.226,5.6,-1.487220279709851,1.7227665977411035
2009-07-19 14:00:00,0.211,4.83,-1.5558971455060706,1.5748464676644813
2009-07-19 15:00:00,0.271,4.01,-1.305636458102436,1.3887912413184778
2009-07-19 16:00:00,0.226,3.52,-1.487220279709851,1.2584609896100056
2009-07-19 17:00:00,0.125,3.36,-2.0794415416798357,1.2119409739751128
2009-07-19 18:00:00,0.095,3.44,-2.353878387381596,1.235471471385307
2009-07-19 19:00:00,0.05,3.56,-2.995732273553991,1.269760544863939
2009-07-19 20:00:00,0.105,3.55,-2.2537949288246137,1.2669476034873244
2009-07-19 21:00:00,0.095,3.23,-2.353878387381596,1.172482137234565
2009-07-19 22:00:00,0.055,2.53,-2.900422093749666,0.9282193027394288
2009-07-19 23:00:00,0.01,1.75,-4.605170185988091,0.5596157879354227
2009-07-20 00:00:00,0.005,1.3,-5.298317366548036,0.26236426446749106
2009-07-20 01:00:00,0.03,2.3,-3.506557897319982,0.8329091229351039
2009-07-20 02:00:00,0.055,2.63,-2.900422093749666,0.9669838461896731
2009-07-20 03:00:00,0.05,2.75,-2.995732273553991,1.0116009116784799
2009-07-20 04:00:00,0.005,2.37,-5.298317366548036,0.8628899551470398
2009-07-20 05:00:00,0.0,1.77,-inf,0.5709795465857378
2009-07-20 06:00:00,0.0,1.32,-inf,0.27763173659827955
2009-07-20 07:00:00,0.0,1.08,-inf,0.0769610411361284
2009-07-20 08:00:00,0.015,0.91,-4.199705077879927,-0.09431067947124129
2009-07-20 09:00:00,0.005,0.77,-5.298317366548036,-0.2613647641344075
2009-07-20 10:00:00,0.0,0.65,-inf,-0.4307829160924542
2009-07-20 11:00:00,0.0,0.6,-inf,-0.5108256237659907
2009-07-20 12:00:00,0.0,0.64,-inf,-0.4462871026284195
2009-07-20 13:00:00,0.0,0.66,-inf,-0.4155154439616658
2009-07-20 14:00:00,0.0,0.63,-inf,-0.4620354595965587
2009-07-20 15:00:00,0.0,0.6,-inf,-0.5108256237659907
2009-07-20 16:00:00,0.0,0.6,-inf,-0.5108256237659907
2009-07-20 17:00:00,0.0,0.62,-inf,-0.4780358009429998
2009-07-20 18:00:00,0.0,0.66,-inf,-0.4155154439616658
2009-07-20 19:00:00,0.015,0.74,-4.199705077879927,-0.3011050927839216
2009-07-20 20:00:00,0.01,0.87,-4.605170185988091,-0.13926206733350766
2009-07-20 21:00:00,0.015,0.97,-4.199705077879927,-0.030459207484708574
2009-07-20 22:00:00,0.0,0.97,-inf,-0.030459207484708574
2009-07-20 23:00:00,0.0,1.01,-inf,0.009950330853168092
2009-07-21 00:00:00,0.04,1.2,-3.2188758248682006,0.1823215567939546
2009-07-21 01:00:00,0.035,1.7,-3.3524072174927233,0.5306282510621704
2009-07-21 02:00:00,0.02,2.18,-3.912023005428146,0.7793248768009977
2009-07-21 03:00:00,0.03,2.48,-3.506557897319982,0.9082585601768908
2009-07-21 04:00:00,0.03,2.5,-3.506557897319982,0.9162907318741551
2009-07-21 05:00:00,0.01,2.39,-4.605170185988091,0.8712933659434193
2009-07-21 06:00:00,0.03,2.27,-3.506557897319982,0.8197798314933114
2009-07-21 07:00:00,0.055,2.26,-2.900422093749666,0.8153648132841944
2009-07-21 08:00:00,0.03,2.49,-3.506557897319982,0.9122827104766164
2009-07-21 09:00:00,0.05,2.85,-2.995732273553991,1.0473189942805592
2009-07-21 10:00:00,0.08,3.06,-2.5257286443082556,1.1184149159642893
2009-07-21 11:00:00,0.18,3.12,-1.7147984280919266,1.1378330018213911
2009-07-21 12:00:00,0.115,3.19,-2.162823150618887,1.1600209167967532
2009-07-21 13:00:00,0.06,3.36,-2.8134107167600364,1.2119409739751128
2009-07-21 14:00:00,0.045,3.61,-3.101092789211817,1.2837077723447896
2009-07-21 15:00:00,0.12,3.85,-2.120263536200091,1.3480731482996928
2009-07-21 16:00:00,0.085,4.04,-2.4651040224918206,1.3962446919730587
2009-07-21 17:00:00,0.06,4.27,-2.8134107167600364,1.451613827240533
2009-07-21 18:00:00,0.025,4.6,-3.6888794541139363,1.5260563034950492
2009-07-21 19:00:00,0.01,4.97,-4.605170185988091,1.6034198401085373
2009-07-21 20:00:00,0.065,5.17,-2.7333680090865,1.6428726885203377
2009-07-21 21:00:00,0.14,4.95,-1.9661128563728327,1.599387576580599
2009-07-21 22:00:00,0.1,4.17,-2.3025850929940455,1.4279160358107101
2009-07-21 23:00:00,0.05,3.19,-2.995732273553991,1.1600209167967532
2009-07-22 00:00:00,0.02,2.5,-3.912023005428146,0.9162907318741551
2009-07-22 01:00:00,0.045,2.71,-3.101092789211817,0.9969486348916096
2009-07-22 02:00:00,0.075,2.51,-2.5902671654458267,0.9202827531436925
2009-07-22 03:00:00,0.155,2.45,-1.8643301620628905,0.8960880245566357
2009-07-22 04:00:00,0.135,2.47,-2.0024805005437076,0.9042181506398859
2009-07-22 05:00:00,0.13,2.49,-2.0402208285265546,0.9122827104766164
2009-07-22 06:00:00,0.115,2.44,-2.162823150618887,0.8919980393051105
2009-07-22 07:00:00,0.115,2.31,-2.162823150618887,0.8372475245337022
2009-07-22 08:00:00,0.085,2.22,-2.4651040224918206,0.7975071958841882
2009-07-22 09:00:00,0.11,2.28,-2.2072749131897207,0.8241754429663494
2009-07-22 10:00:00,0.02,2.58,-3.912023005428146,0.9477893989335261
2009-07-22 11:00:00,0.04,2.99,-3.2188758248682006,1.095273387402595
2009-07-22 12:00:00,0.13,3.37,-2.0402208285265546,1.2149127443642704
2009-07-22 13:00:00,0.201,3.62,-1.6044503709230613,1.2864740258376797
2009-07-22 14:00:00,0.085,3.79,-2.4651040224918206,1.332366019094335
2009-07-22 15:00:00,0.05,3.9,-2.995732273553991,1.3609765531356006
2009-07-22 16:00:00,0.1,3.97,-2.3025850929940455,1.3787660946990992
2009-07-22 17:00:00,0.13,3.93,-2.0402208285265546,1.3686394258811698
2009-07-22 18:00:00,0.13,3.76,-2.0402208285265546,1.324418957401803
2009-07-22 19:00:00,0.16,3.52,-1.8325814637483102,1.2584609896100056
2009-07-22 20:00:00,0.17,3.35,-1.7719568419318752,1.208960345836975
2009-07-22 21:00:00,0.145,3.22,-1.9310215365615626,1.169381359556317
2009-07-22 22:00:00,0.155,3.02,-1.8643301620628905,1.1052568313867783
2009-07-22 23:00:00,0.095,2.8,-2.353878387381596,1.0296194171811581
2009-07-23 00:00:00,0.09,2.58,-2.4079456086518722,0.9477893989335261
2009-07-23 01:00:00,0.08,1.33,-2.5257286443082556,0.28517894223366247
2009-07-23 02:00:00,0.095,1.47,-2.353878387381596,0.3852624007906449
2009-07-23 03:00:00,0.145,1.7,-1.9310215365615626,0.5306282510621704
2009-07-23 04:00:00,0.261,1.83,-1.3432348716594436,0.6043159668533296
2009-07-23 05:00:00,0.19,1.9,-1.6607312068216509,0.6418538861723947
2009-07-23 06:00:00,0.201,1.95,-1.6044503709230613,0.6678293725756554
2009-07-23 07:00:00,0.14,1.98,-1.9661128563728327,0.6830968447064438
2009-07-23 08:00:00,0.11,2.02,-2.2072749131897207,0.7030975114131134
2009-07-23 09:00:00,0.04,2.09,-3.2188758248682006,0.7371640659767196
2009-07-23 10:00:00,0.055,2.21,-2.900422093749666,0.7929925155296614
2009-07-23 11:00:00,0.095,2.46,-2.353878387381596,0.9001613499442714
2009-07-23 12:00:00,0.201,2.89,-1.6044503709230613,1.0612565021243408
2009-07-23 13:00:00,0.17,3.42,-1.7719568419318752,1.2296405510745139
2009-07-23 14:00:00,0.211,3.96,-1.5558971455060706,1.3762440252663892
2009-07-23 15:00:00,0.17,4.38,-1.7719568419318752,1.4770487243883548
2009-07-23 16:00:00,0.09,4.6,-2.4079456086518722,1.5260563034950492
2009-07-23 17:00:00,0.05,4.62,-2.995732273553991,1.5303947050936475
2009-07-23 18:00:00,0.005,4.46,-5.298317366548036,1.4951487660319727
2009-07-23 19:00:00,0.0,4.09,-inf,1.4085449700547104
2009-07-23 20:00:00,0.0,3.49,-inf,1.2499017362143359
2009-07-23 21:00:00,0.005,2.62,-5.298317366548036,0.9631743177730056
2009-07-23 22:00:00,0.045,1.56,-3.101092789211817,0.44468582126144574
2009-07-23 23:00:00,0.075,0.84,-2.5902671654458267,-0.1743533871447778
2009-07-24 00:00:00,0.04,1.24,-3.2188758248682006,0.2151113796169455
2009-07-24 01:00:00,0.01,2.82,-4.605170185988091,1.0367368849500223
2009-07-24 02:00:00,0.005,2.14,-5.298317366548036,0.7608058290337602
2009-07-24 03:00:00,0.0,1.84,-inf,0.6097655716208943
2009-07-24 04:00:00,0.0,2.1,-inf,0.7419373447293773
2009-07-24 05:00:00,0.005,2.61,-5.298317366548036,0.959350221334602
2009-07-24 06:00:00,0.02,2.94,-3.912023005428146,1.0784095813505903
2009-07-24 07:00:00,0.025,2.72,-3.6888794541139363,1.000631880307906
2009-07-24 08:00:00,0.015,2.17,-4.199705077879927,0.7747271675523681
2009-07-24 09:00:00,0.0,1.71,-inf,0.5364933705145685
2009-07-24 10:00:00,0.0,1.61,-inf,0.4762341789963717
2009-07-24 11:00:00,0.0,1.74,-inf,0.5538851132264376
2009-07-24 12:00:00,0.015,1.9,-4.199705077879927,0.6418538861723947
2009-07-24 13:00:00,0.03,1.96,-3.506557897319982,0.6729444732424258
2009-07-24 14:00:00,0.045,1.92,-3.101092789211817,0.6523251860396901
2009-07-24 15:00:00,0.045,1.82,-3.101092789211817,0.598836501088704
2009-07-24 16:00:00,0.06,1.73,-2.8134107167600364,0.5481214085096876
2009-07-24 17:00:00,0.09,1.67,-2.4079456086518722,0.5128236264286637
2009-07-24 18:00:00,0.07,1.67,-2.659260036932778,0.5128236264286637
2009-07-24 19:00:00,0.125,1.74,-2.0794415416798357,0.5538851132264376
2009-07-24 20:00:00,0.125,1.8,-2.0794415416798357,0.5877866649021191
2009-07-24 21:00:00,0.135,1.75,-2.0024805005437076,0.5596157879354227
2009-07-24 22:00:00,0.18,1.55,-1.7147984280919266,0.4382549309311553
2009-07-24 23:00:00,0.105,1.32,-2.2537949288246137,0.27763173659827955
2009-07-25 00:00:00,0.12,1.29,-2.120263536200091,0.25464221837358075
2009-07-25 01:00:00,0.05,1.65,-2.995732273553991,0.5007752879124892
2009-07-25 02:00:00,0.03,2.18,-3.506557897319982,0.7793248768009977
2009-07-25 03:00:00,0.0,2.55,-inf,0.9360933591703348
2009-07-25 04:00:00,0.0,2.57,-inf,0.9439058989071284
2009-07-25 05:00:00,0.025,2.4,-3.6888794541139363,0.8754687373538999
2009-07-25 06:00:00,0.035,2.26,-3.3524072174927233,0.8153648132841944
2009-07-25 07:00:00,0.0,2.32,-inf,0.8415671856782185
2009-07-25 08:00:00,0.075,2.62,-2.5902671654458267,0.9631743177730056
2009-07-25 09:00:00,0.266,3.1,-1.324258970200438,1.1314021114911006
2009-07-25 10:00:00,0.261,3.7,-1.3432348716594436,1.308332819650179
2009-07-25 11:00:00,0.371,4.3,-0.991553216374702,1.4586150226995167
2009-07-25 12:00:00,0.316,4.81,-1.152013065395225,1.5706970841176697
2009-07-25 13:00:00,0.221,5.2,-1.5095925774643841,1.6486586255873816
2009-07-25 14:00:00,0.231,5.54,-1.4653375684603434,1.7119945007591924
2009-07-25 15:00:00,0.266,5.98,-1.324258970200438,1.7884205679625405
2009-07-25 16:00:00,0.206,6.58,-1.579879110192556,1.884034745337226
2009-07-25 17:00:00,0.185,7.21,-1.6873994539038122,1.9754689512968577
2009-07-25 18:00:00,0.175,7.68,-1.742969305058623,2.038619547159581
2009-07-25 19:00:00,0.28600000000000003,7.83,-1.2517634681622845,2.057962510002712
2009-07-25 20:00:00,0.09,7.7,-2.4079456086518722,2.0412203288596382
2009-07-25 21:00:00,0.0,7.38,-inf,1.998773638612381
2009-07-25 22:00:00,0.0,6.99,-inf,1.944480556245719
2009-07-25 23:00:00,0.0,6.54,-inf,1.8779371654691073
2009-07-26 00:00:00,0.015,5.88,-4.199705077879927,1.7715567619105355
2009-07-26 01:00:00,0.045,3.97,-3.101092789211817,1.3787660946990992
2009-07-26 02:00:00,0.055,2.94,-2.900422093749666,1.0784095813505903
2009-07-26 03:00:00,0.13,2.1,-2.0402208285265546,0.7419373447293773
2009-07-26 04:00:00,0.18,1.94,-1.7147984280919266,0.6626879730752367
2009-07-26 05:00:00,0.19,2.16,-1.6607312068216509,0.7701082216960737
2009-07-26 06:00:00,0.18,2.4,-1.7147984280919266,0.8754687373538999
2009-07-26 07:00:00,0.311,2.47,-1.1679623668029029,0.9042181506398859
2009-07-26 08:00:00,0.261,2.51,-1.3432348716594436,0.9202827531436925
2009-07-26 09:00:00,0.15,2.7,-1.8971199848858813,0.9932517730102834
2009-07-26 10:00:00,0.13,3.16,-2.0402208285265546,1.1505720275988207
2009-07-26 11:00:00,0.08,3.81,-2.5257286443082556,1.3376291891386096
2009-07-26 12:00:00,0.065,4.53,-2.7333680090865,1.5107219394949427
2009-07-26 13:00:00,0.08,5.21,-2.5257286443082556,1.6505798557652755
2009-07-26 14:00:00,0.07,5.79,-2.659260036932778,1.7561322915849038
2009-07-26 15:00:00,0.145,6.24,-1.9310215365615626,1.8309801823813363
2009-07-26 16:00:00,0.165,6.5,-1.8018098050815563,1.8718021769015913
2009-07-26 17:00:00,0.195,6.62,-1.6347557204183902,1.890095369948917
2009-07-26 18:00:00,0.185,6.63,-1.6873994539038122,1.891604804197771
2009-07-26 19:00:00,0.17,6.59,-1.7719568419318752,1.8855533485144158
2009-07-26 20:00:00,0.17,6.4,-1.7719568419318752,1.8562979903656263
2009-07-26 21:00:00,0.135,5.86,-2.0024805005437076,1.7681496035889213
2009-07-26 22:00:00,0.055,4.87,-2.900422093749666,1.5830939370944985
2009-07-26 23:00:00,0.04,3.76,-3.2188758248682006,1.324418957401803
2009-07-27 00:00:00,0.025,3.0,-3.6888794541139363,1.0986122886681098
2009-07-27 01:00:00,0.005,2.82,-5.298317366548036,1.0367368849500223
2009-07-27 02:00:00,0.015,2.59,-4.199705077879927,0.9516578757114463
2009-07-27 03:00:00,0.025,2.56,-3.6888794541139363,0.9400072584914712
2009-07-27 04:00:00,0.055,2.67,-2.900422093749666,0.9820784724121582
2009-07-27 05:00:00,0.06,2.83,-2.8134107167600364,1.0402767116551463
2009-07-27 06:00:00,0.07,2.9,-2.659260036932778,1.0647107369924282
2009-07-27 07:00:00,0.06,2.81,-2.8134107167600364,1.0331844833456545
2009-07-27 08:00:00,0.09,2.75,-2.4079456086518722,1.0116009116784799
2009-07-27 09:00:00,0.135,3.04,-2.0024805005437076,1.1118575154181303
2009-07-27 10:00:00,0.095,3.85,-2.353878387381596,1.3480731482996928
2009-07-27 11:00:00,0.105,4.86,-2.2537949288246137,1.5810384379124025
2009-07-27 12:00:00,0.1,5.63,-2.3025850929940455,1.728109442151599
2009-07-27 13:00:00,0.16,5.89,-1.8325814637483102,1.7732559976634952
2009-07-27 14:00:00,0.281,5.82,-1.2694006096483912,1.7613002617433464
2009-07-27 15:00:00,0.316,5.68,-1.152013065395225,1.7369512327330598
2009-07-27 16:00:00,0.271,5.67,-1.305636458102436,1.7351891177396608
2009-07-27 17:00:00,0.321,5.84,-1.1363141558521213,1.7647307968401356
2009-07-27 18:00:00,0.251,6.16,-1.3823023398503531,1.8180767775454285
2009-07-27 19:00:00,0.236,6.55,-1.443923473956527,1.8794650496471605
2009-07-27 20:00:00,0.311,6.73,-1.1679623668029029,1.9065751436566365
2009-07-27 21:00:00,0.381,6.33,-0.9649559038554361,1.8453002361560848
2009-07-27 22:00:00,0.361,5.16,-1.018877320649256,1.6409365794934714
2009-07-27 23:00:00,0.301,3.67,-1.2006450142332614,1.3001916620664788
2009-07-28 00:00:00,0.201,2.46,-1.6044503709230613,0.9001613499442714
2009-07-28 01:00:00,0.145,2.35,-1.9310215365615626,0.8544153281560676
2009-07-28 02:00:00,0.145,2.56,-1.9310215365615626,0.9400072584914712
2009-07-28 03:00:00,0.105,2.92,-2.2537949288246137,1.0715836162801904
2009-07-28 04:00:00,0.211,3.17,-1.5558971455060706,1.1537315878891892
2009-07-28 05:00:00,0.175,3.24,-1.742969305058623,1.1755733298042381
2009-07-28 06:00:00,0.175,3.1,-1.742969305058623,1.1314021114911006
2009-07-28 07:00:00,0.276,2.75,-1.287354413264987,1.0116009116784799
2009-07-28 08:00:00,0.311,2.48,-1.1679623668029029,0.9082585601768908
2009-07-28 09:00:00,0.29600000000000004,2.63,-1.2173958246580765,0.9669838461896731
2009-07-28 10:00:00,0.29600000000000004,3.38,-1.2173958246580765,1.2178757094949273
2009-07-28 11:00:00,0.21600000000000005,4.31,-1.5324768712979717,1.4609379041156563
2009-07-28 12:00:00,0.256,4.82,-1.3625778345025745,1.572773928062509
2009-07-28 13:00:00,0.29100000000000004,4.6,-1.2344320118106444,1.5260563034950492
